id;source;display_name;extras_fim_vigencia;extras_fim_implantacao;extras_inicio_vigencia
"40703010";"tuss-22";"Cintilografia da tireóide e/ou captação (iodo - 123)";"-";"2010-10-15";"2009-02-13"
"40702146";"tuss-22";"Cintilografia, receptores da Somatostatina com lutécio - 177";"-";"2014-08-31";"2012-10-10"
"40702138";"tuss-22";"Perdas proteicas";"-";"2010-10-15";"2009-02-13"
"40702120";"tuss-22";"Absorção de gorduras";"-";"2010-10-15";"2009-02-13"
"40702111";"tuss-22";"Fluxo sanguíneo hepático (qualitativo e quantitativo) ";"-";"2010-10-15";"2009-02-13"
"40702103";"tuss-22";"Cintilografia para pesquisa de refluxo gastro-esofágico";"-";"2010-10-15";"2009-02-13"
"40702090";"tuss-22";"Cintilografia para pesquisa de divertículo de Meckel";"-";"2010-10-15";"2009-02-13"
"40702081";"tuss-22";"Cintilografia para estudo de trânsito esofágico (semi-sólidos)";"-";"2010-10-15";"2009-02-13"
"40702073";"tuss-22";"Cintilografia para estudo de trânsito esofágico (líquidos)";"-";"2010-10-15";"2009-02-13"
"40702065";"tuss-22";"Cintilografia para determinação do tempo de esvaziamento gástrico";"-";"2010-10-15";"2009-02-13"
"40702057";"tuss-22";"Cintilografia para detecção de hemorragia digestória não ativa";"-";"2010-10-15";"2009-02-13"
"40702049";"tuss-22";"Cintilografia para detecção de hemorragia digestória ativa";"-";"2010-10-15";"2009-02-13"
"40702030";"tuss-22";"Cintilografia do fígado e vias biliares";"-";"2010-10-15";"2009-02-13"
"40702022";"tuss-22";"Cintilografia do fígado e do baço";"-";"2010-10-15";"2009-02-13"
"40702014";"tuss-22";"Cintilografia das glândulas salivares com ou sem estímulo";"-";"2010-10-15";"2009-02-13"
"40701158";"tuss-22";"Cintilografia de perfusão do miocárido, associada à Dobutamina";"-";"2014-08-31";"2012-10-10"
"40701140";"tuss-22";"Cintilografia do miocárdio perfusão - estresse físico";"-";"2010-10-15";"2009-02-13"
"40701131";"tuss-22";"Cintilografia do miocárdio perfusão - estresse farmacológico";"-";"2010-10-15";"2009-02-13"
"40701123";"tuss-22";"Venografia radioisotópica";"-";"2010-10-15";"2009-02-13"
"40701115";"tuss-22";"Quantificação de \"shunt\" periférico ";"-";"2010-10-15";"2009-02-13"
"40701107";"tuss-22";"Quantificação de \"shunt\" da direita para a esquerda ";"-";"2010-10-15";"2009-02-13"
"40701093";"tuss-22";"Fluxo sanguíneo das extremidades";"-";"2010-10-15";"2009-02-13"
"40701085";"tuss-22";"Cintilografia sincronizada das câmaras cardíacas - repouso";"-";"2010-10-15";"2009-02-13"
"40701077";"tuss-22";"Cintilografia sincronizada das câmaras cardíacas - esforço";"-";"2010-10-15";"2009-02-13"
"40701069";"tuss-22";"Cintilografia do miocárdio perfusão - repouso";"-";"2010-10-15";"2009-02-13"
"40701050";"tuss-22";"Cintilografia do miocárdio necrose (infarto agudo)";"-";"2010-10-15";"2009-02-13"
"40701042";"tuss-22";"Cintilografia do miocárdio com FDG-18 F, em câmara híbrida";"-";"2010-10-15";"2009-02-13"
"40701034";"tuss-22";"Cintilografia do miocárdio com duplo isótopo (perfusão + viabilidade)";"-";"2010-10-15";"2009-02-13"
"40701026";"tuss-22";"Cintilografia com hemácias marcadas";"-";"2010-10-15";"2009-02-13"
"40701018";"tuss-22";"Angiografia radioisotópica";"-";"2010-10-15";"2009-02-13"
"40602010";"tuss-22";"PD-L1 - Detecção por técnicas imunoistoquímicas";"-";"2021-06-30";"2021-04-01"
"40601439";"tuss-22";"Instabilidade de microssatélites (MSI), detecção por PCR, bloco de parafina";"-";"2014-08-31";"2012-10-10"
"40601420";"tuss-22";"AP biópsia mútliplas (de 7 a 10 áreas)";"-";"2014-08-31";"2012-10-10"
"40601412";"tuss-22";"AP bióspia múltiplas (até 6 áreas)";"-";"2014-08-31";"2012-10-10"
"40601404";"tuss-22";"Imprint de medula óssea";"-";"2010-10-15";"2009-02-13"
"40601390";"tuss-22";"Imprint de gânglio";"-";"2010-10-15";"2009-02-13"
"40601382";"tuss-22";"DNA citometria fluxo parafina - outros materiais";"-";"2010-10-15";"2009-02-13"
"40601374";"tuss-22";"Citológico em outros materiais";"-";"2010-10-15";"2009-02-13"
"40601366";"tuss-22";"Citológico em líquido sinovial";"-";"2010-10-15";"2009-02-13"
"40601358";"tuss-22";"Citológico em líquido pericárdio";"-";"2010-10-15";"2009-02-13"
"40601340";"tuss-22";"Citológico em líquido ascítico";"-";"2010-10-15";"2009-02-13"
"40601331";"tuss-22";"Citológico anatomia patológica, qualquer material";"-";"2010-10-15";"2009-02-13"
"40601323";"tuss-22";"Procedimento diagnóstico citopatológico em meio líquido";"-";"2010-10-15";"2009-02-13"
"40601315";"tuss-22";"Procedimento diagnóstico em citometria de imagens ";"-";"2010-10-15";"2009-02-13"
"40601307";"tuss-22";"Procedimento diagnóstico em citometria de fluxo (por monoclonal pesquisado) ";"-";"2010-10-15";"2009-02-13"
"40601293";"tuss-22";"Procedimento diagnóstico por captura híbrida ";"-";"2010-10-15";"2009-02-13"
"40601285";"tuss-22";"Procedimento diagnóstico em painel de hibridização \"in situ\" ";"-";"2010-10-15";"2009-02-13"
"40601277";"tuss-22";"Procedimento diagnóstico em imunofluorescência ";"-";"2010-10-15";"2009-02-13"
"40601269";"tuss-22";"Coloração especial por coloração";"-";"2010-10-15";"2009-02-13"
"40601250";"tuss-22";"Procedimento diagnóstico em lâminas de PAAF até 5 ";"-";"2010-10-15";"2009-02-13"
"40601242";"tuss-22";"Procedimento diagnóstico em amputação de membros - causa oncológica ";"-";"2010-10-15";"2009-02-13"
"40601234";"tuss-22";"Procedimento diagnóstico em amputação de membros - sem causa oncológica ";"-";"2010-10-15";"2009-02-13"
"40601226";"tuss-22";"Procedimento diagnóstico em grupos de linfonodos, estruturas vizinhas e margens de peças anatômicas simples ou complexas (por margem) - máximo de três margens";"-";"2010-10-15";"2009-02-13"
"40601218";"tuss-22";"Procedimento diagnóstico em peça cirúrgica ou anatômica complexa ";"-";"2010-10-15";"2009-02-13"
"40601200";"tuss-22";"Procedimento diagnóstico em peça anatômica ou cirúrgica simples ";"-";"2010-10-15";"2009-02-13"
"40601196";"tuss-22";"Procedimento diagnóstico em fragmentos múltiplos de biópsias de mesmo órgão ou topografia, acondicionados em um mesmo frasco ";"-";"2010-10-15";"2009-02-13"
"40601188";"tuss-22";"Procedimento diagnóstico em reação imunoistoquímica isolada ";"-";"2010-10-15";"2009-02-13"
"40601170";"tuss-22";"Procedimento diagnóstico em painel de imunoistoquímica (duas a cinco reações) ";"-";"2010-10-15";"2009-02-13"
"40601161";"tuss-22";"Procedimento diagnóstico em citologia hormonal isolada ";"-";"2010-10-15";"2009-02-13"
"40601153";"tuss-22";"Procedimento diagnóstico em revisão de lâminas ou cortes histológicos seriados";"-";"2010-10-15";"2009-02-13"
"40601145";"tuss-22";"Procedimento diagnóstico em citologia hormonal seriado";"-";"2010-10-15";"2009-02-13"
"40601137";"tuss-22";"Procedimento diagnóstico em citopatologia cérvico-vaginal oncótica";"-";"2010-10-15";"2009-02-13"
"40601129";"tuss-22";"Procedimento diagnóstico citopatológico oncótico de líquidos e raspados cutâneos";"-";"2010-10-15";"2009-02-13"
"40601110";"tuss-22";"Procedimento diagnóstico em biópsia simples \"imprint\" e \"cell block\" ";"-";"2010-10-15";"2009-02-13"
"40601102";"tuss-22";"Ato de coleta de PAAF de órgãos ou estruturas profundas com deslocamento do patologista";"-";"2010-10-15";"2009-02-13"
"40601099";"tuss-22";"Ato de coleta de PAAF de órgãos ou estruturas superficiais com deslocamento do patologista";"-";"2010-10-15";"2009-02-13"
"40601080";"tuss-22";"Ato de coleta de PAAF de órgãos ou estruturas profundas sem deslocamento do patologista";"-";"2010-10-15";"2009-02-13"
"40601072";"tuss-22";"Ato de coleta de PAAF de órgãos ou estruturas superficiais sem deslocamento do patologista";"-";"2010-10-15";"2009-02-13"
"40601064";"tuss-22";"Microscopia eletrônica ";"-";"2010-10-15";"2009-02-13"
"40601056";"tuss-22";"Necrópsia de embrião/feto até 500 gramas";"-";"2010-10-15";"2009-02-13"
"40601048";"tuss-22";"Necrópsia de adulto/criança e natimorto com suspeita de anomalia genética";"-";"2010-10-15";"2009-02-13"
"40601030";"tuss-22";"Procedimento diagnóstico peroperatório com deslocamento do patologista ";"-";"2010-10-15";"2009-02-13"
"40601021";"tuss-22";"Procedimento diagnóstico peroperatório - peça adicional ou margem cirúrgica ";"-";"2010-10-15";"2009-02-13"
"40601013";"tuss-22";"Procedimento diagnóstico peroperatório sem deslocamento do patologista";"-";"2010-10-15";"2009-02-13"
"40503950";"tuss-22";"Painel multiplex infeccioso no líquor - painel com até 25 agentes";"-";"2021-10-31";"2021-08-01"
"40503941";"tuss-22";"Detecção  de  anticorpo  IgG  anti-HTLV-1/2  no  líquido  cefalorraquidiano  (LCR)";"-";"2021-10-31";"2021-08-01"
"40503933";"tuss-22";"Quantificação de proteína Tau-Total, no líquido cefalorraquidiano (LCR)";"-";"2021-10-31";"2021-08-01"
"40503925";"tuss-22";"Quantificação  de  proteína  Tau-fosforilada,  no  líquido  cefalorraquidiano  (LCR)";"-";"2021-10-31";"2021-08-01"
"40503917";"tuss-22";"Quantificação de carga viral HIV-1 (HIV RNA) no líquido cefalorraquidiano (LCR)";"-";"2021-10-31";"2021-08-01"
"40503909";"tuss-22";"Quantificação  de  proteína  beta  amilóide-42,  no  líquido  cefalorraquidiano  (LCR)";"-";"2021-10-31";"2021-08-01"
"40503895";"tuss-22";"Captura/Amplificação e subsequente sequenciamento de regiões genômicas DE MAIS DE 30 MEGABASES DE DNA TUMORAL PARA ANÁLISE DE MUTAÇÕES SOMÁTICAS por qualquer técnica de sequenciamento (Sanger ou qualquer forma de sequenciamento de nova geração - NGS); INCLUI EXOMA TUMORAL";"-";"2021-10-31";"2021-08-01"
"40503887";"tuss-22";"Captura/Amplificação e subsequente sequenciamento de regiões genômicas DE 1 MEGABASE A 30 MEGABASES DE DNA TUMORAL PARA ANÁLISE DE MUTAÇÕES SOMÁTICAS por qualquer técnica de sequenciamento (Sanger ou qualquer forma de sequenciamento de nova geração - NGS) ";"-";"2021-10-31";"2021-08-01"
"40503879";"tuss-22";"Captura/Amplificação e subsequente sequenciamento de regiões genômicas DE 20 KILOBASES A 1 MEGABASE DE DNA TUMORAL PARA ANÁLISE DE MUTAÇÕES SOMÁTICAS por qualquer técnica de sequenciamento (Sanger ou qualquer forma de sequenciamento de nova geração - NGS)";"-";"2021-10-31";"2021-08-01"
"40503860";"tuss-22";"Captura/Amplificação e subsequente sequenciamento de regiões genômicas DE ATÉ 20 KILOBASES DE DNA TUMORAL PARA ANÁLISE DE MUTAÇÕES SOMÁTICAS por qualquer técnica de sequenciamento (Sanger ou qualquer forma de sequenciamento de nova geração - NGS)";"-";"2021-10-31";"2021-08-01"
"40503852";"tuss-22";"ALK - PESQUISA DE MUTAÇÃO";"-";"2018-03-31";"2018-01-01"
"40503844";"tuss-22";"Mutação familial específica - Sequenciamento de Sanger do loccus identificado";"-";"2016-04-15";"2016-01-15"
"40503836";"tuss-22";"Mutação familial específica - PCR do loccus identificado";"-";"2016-04-15";"2016-01-15"
"40503828";"tuss-22";"Rearranjo PML/RARA  t(15;17) RQ-PCR (Quantitativo em tempo real)";"-";"2016-04-15";"2016-01-15"
"40503810";"tuss-22";"Sequenciamento de Nova geração de todas as regiões codificadoras (éxons) de todo os genes do genoma  - Sequenciamento do Exoma (inclui Captura, Amplificação e Sequenciamento)";"-";"2016-03-31";"2016-01-01"
"40503801";"tuss-22";"Sequenciamento de Nova Geração (NGS) - genes isolados, painéis e grandes regiões genômicas (inclui Captura, Amplificação e Sequenciamento)";"-";"2016-03-31";"2016-01-01"
"40503798";"tuss-22";"NRAS  PCR ou sequenciamento de Sanger  para mutações nos éxons 2,  3 e 4 do gene, no tumor";"-";"2016-03-31";"2016-01-01"
"40503780";"tuss-22";"BRAF, pesquisa de mutação ";"-";"2014-08-31";"2013-12-01"
"40503771";"tuss-22";"K-RAS, pesquisa de mutação ";"-";"2014-08-31";"2013-12-01"
"40503763";"tuss-22";"EGFR, pesquisa de mutação ";"-";"2014-08-31";"2013-12-01"
"40503755";"tuss-22";"Detecção/tipagem herpes vírus 1/2 líquor ";"-";"2014-08-31";"2012-10-10"
"40503747";"tuss-22";"Detecção de Niemann Pick tipo Cc";"-";"2014-08-31";"2012-10-10"
"40503739";"tuss-22";"Atrofia dentato-rubro-palido-luysiana, DRPLA, sangue total";"-";"2014-08-31";"2012-10-10"
"40503720";"tuss-22";"Identificação genética - exame de paternidade (cada pessoa)";"-";"2014-08-31";"2012-10-10"
"40503712";"tuss-22";"Pesquisa dea mutação 35delg da conexina ";"-";"2014-08-31";"2012-10-10"
"40503704";"tuss-22";"Células B painel de linfoma, Burkitt's -T(8;14); Folicular - T(14;14) e células de manto - T(11;14), FISH";"-";"2014-08-31";"2012-10-10"
"40503690";"tuss-22";"Distrofia muscular (Duchenne), por PCR";"-";"2014-08-31";"2012-10-10"
"40503682";"tuss-22";"FLT3 pesquisa de mutações por eletroforese capilar (cada) ";"-";"2014-08-31";"2012-10-10"
"40503674";"tuss-22";"Mucolipidosis tipo 4 análise da mutação";"-";"2014-08-31";"2012-10-10"
"40503666";"tuss-22";"MPL W515 e MPL S505 análise mutacional";"-";"2014-08-31";"2012-10-10"
"40503658";"tuss-22";"Atrofia muscular e bulbar (Kennedy), por PCR";"-";"2014-08-31";"2012-10-10"
"40503640";"tuss-22";"FLT3 pesquisa de mutações por PCR (cada)";"-";"2014-08-31";"2012-10-10"
"40503631";"tuss-22";"Detecção de mutações no gene MSH6";"-";"2014-08-31";"2012-10-10"
"40503623";"tuss-22";"Detecção de mutações no gene MLH1 MSH2";"-";"2014-08-31";"2012-10-10"
"40503615";"tuss-22";"Detecção de Del/Dupl no gene MLH1 MSH2";"-";"2014-08-31";"2012-10-10"
"40503607";"tuss-22";"CYP21, estudo molecular do gene, sangue";"-";"2014-08-31";"2012-10-10"
"40503593";"tuss-22";"C kit análise mutacional";"-";"2014-08-31";"2012-10-10"
"40503585";"tuss-22";"Translocação 4;14 fish (IgH/FGFR3)";"-";"2014-08-31";"2012-10-10"
"40503577";"tuss-22";"SHOX, estudo molecular do gene, sangue total";"-";"2014-08-31";"2012-10-10"
"40503569";"tuss-22";"Sensibilidade genética a Warfarina padrão";"-";"2014-08-31";"2012-10-10"
"40503550";"tuss-22";"Receptor 4 do melanocorticotropina, estudo molecular do gene";"-";"2014-08-31";"2012-10-10"
"40503542";"tuss-22";"Rearranjo gênico quantitativo BCR/ABL por PCR";"-";"2014-08-31";"2012-10-10"
"40503534";"tuss-22";"Rearranjo gênico células T por PCR";"-";"2014-08-31";"2012-10-10"
"40503526";"tuss-22";"Rearranjo gênico células B por PCR";"-";"2014-08-31";"2012-10-10"
"40503518";"tuss-22";"Rearranjo BCL6 3q27 (NHL) fish";"-";"2014-08-31";"2012-10-10"
"40503500";"tuss-22";"Rearranjo 8q24 fish (sangue)";"-";"2014-08-31";"2012-10-10"
"40503496";"tuss-22";"Rearranjo 8q24 fish (medula óssea)";"-";"2014-08-31";"2012-10-10"
"40503488";"tuss-22";"PTPN11, estudo molecular do gene, sangue total";"-";"2014-08-31";"2012-10-10"
"40503470";"tuss-22";"PROP1, estudo molecular do gene, sangue total";"-";"2014-08-31";"2012-10-10"
"40503461";"tuss-22";"Prader-Willi/Angelman, síndrome, diagnóstico";"-";"2014-08-31";"2012-10-10"
"40503453";"tuss-22";"Hemocromatose, análise por PCR";"-";"2014-08-31";"2012-10-10"
"40503445";"tuss-22";"Neoplasia endócrina múltipla, tipo 1, sangue total";"-";"2014-08-31";"2012-10-10"
"40503437";"tuss-22";"Hormônio de crescimento, estudo molecular do gene";"-";"2014-08-31";"2012-10-10"
"40503429";"tuss-22";"Hormônio de crescimento, estudo do gene receptor";"-";"2014-08-31";"2012-10-10"
"40503410";"tuss-22";"Hipolactasia, análise molecular";"-";"2014-08-31";"2012-10-10"
"40503402";"tuss-22";"Hemofilia B, análise do DNA";"-";"2014-08-31";"2012-10-10"
"40503399";"tuss-22";"Hemofilia A, análise do DNA";"-";"2014-08-31";"2012-10-10"
"40503380";"tuss-22";"CCND1 e IGH (genes), hibridização in situ por fluore";"-";"2014-08-31";"2012-10-10"
"40503372";"tuss-22";"JAK2 (gene), detecção das mutações por PCR";"-";"2014-08-31";"2012-10-10"
"40503364";"tuss-22";"Neurofibromatose tipo 1, estudo molecular";"-";"2014-08-31";"2012-10-10"
"40503356";"tuss-22";"Disautonomia familiar, análise por DNA";"-";"2014-08-31";"2012-10-10"
"40503348";"tuss-22";"Distrofia miotonica, análise por DNA";"-";"2014-08-31";"2012-10-10"
"40503330";"tuss-22";"Diabetes tipo MODY 3, teste genético";"-";"2014-08-31";"2012-10-10"
"40503321";"tuss-22";"Diabetes tipo MODY 2, teste genético";"-";"2014-08-31";"2012-10-10"
"40503313";"tuss-22";"Cromossomo Y, microdeleções por PCR";"-";"2016-04-15";"2016-01-15"
"40503305";"tuss-22";"Colinesterase, estudo genético";"-";"2014-08-31";"2012-10-10"
"40503291";"tuss-22";"Citocromo P450 2C19 genotipagem";"-";"2014-08-31";"2012-10-10"
"40503283";"tuss-22";"CCR-5, pesquisa de mutação por PCR";"-";"2014-08-31";"2012-10-10"
"40503275";"tuss-22";"Análise da mutação IgVH-cadeia pesada da imunoglobulina";"-";"2014-08-31";"2012-10-10"
"40503267";"tuss-22";"Translocação AML1-ETO t(8,21) por PCR";"-";"2014-08-31";"2012-10-10"
"40503259";"tuss-22";"Validação pré-natal ou pós-natal de alteração cromossômica submicroscópica detectada no rastreamento genômico, por FISH ou qPCR ou outra técnica, por locus, por amostra";"-";"2014-08-31";"2012-10-10"
"40503240";"tuss-22";"Rastreamento pré-natal ou pós-natal de todo o genoma para  identificar alterações cromossômicas submicroscópicas por CGH-array ou SNP-array ou outras técnicas, por clone ou oligo utilizado, por amostra";"-";"2014-08-31";"2012-10-10"
"40503232";"tuss-22";"Detecção pré-natal ou pós-natal de alterações cromossômicas submicroscópicas reconhecidamente causadoras de síndrome de genes contíguos, por FISH, qPCR ou outra técnica, por locus, por amostra";"-";"2014-08-31";"2012-10-10"
"40503224";"tuss-22";"Análise de expressão gênica por locus, por amostra, por CGH array, SNP array ou outras técnicas";"-";"2014-08-31";"2012-10-10"
"40503216";"tuss-22";"Interpretação e elaboração do laudo da análise genética, por amostra";"-";"2014-08-31";"2012-10-10"
"40503208";"tuss-22";"Coloração de gel e Fotodocumentação da análise molecular, por amostra";"-";"2014-08-31";"2012-10-10"
"40503194";"tuss-22";"Rastreamento de exon mutado (por gradiente de desnaturação ou conformação de polimorfismo de fita simples ou RNAse ou Clivagem Química ou outras técnicas) para identificação de fragmento mutado, por fragmento analisado, por amostra";"-";"2014-08-31";"2012-10-10"
"40503186";"tuss-22";"Separação do material genético por eletroforese capilar ou em gel (agarose, acrilamida), por gel utilizado, por amostra";"-";"2014-08-31";"2012-10-10"
"40503178";"tuss-22";"Produção de DOT/SLOT-BLOT, por BLOT, por amostra";"-";"2014-08-31";"2012-10-10"
"40503160";"tuss-22";"Análise de DNA pela técnica de Southern Blot, por sonda utilizada, por amostra";"-";"2014-08-31";"2012-10-10"
"40503151";"tuss-22";"Análise de DNA por MLPA, por sonda de DNA utilizada, por amostra";"-";"2014-08-31";"2012-10-10"
"40503143";"tuss-22";"Amplificação do material genético (por PCR, PCR em tempo Real, LCR, RT-PCR ou outras técnicas), por primer utilizado, por amostra";"-";"2014-08-31";"2012-10-10"
"40503135";"tuss-22";"Transcrição reversa de RNA, por amostra";"-";"2014-08-31";"2012-10-10"
"40503127";"tuss-22";"Extração, purificação e quantificação de ácido nucléico de qualquer tipo de amostra biológica, por amostra";"-";"2014-08-31";"2012-10-10"
